id,loss
809,6307.133081000008
812,3003.499225666668
825,2989.4436016388895
828,2364.542291536234
830,2502.862575530302
833,1883.4640274615413
850,4230.846093333332
852,6027.614877333332
862,2140.3420549572656
863,1740.711857666668
864,2019.6340941428552
865,3473.591329333335
868,7061.884672666666
872,1879.9589437142856
879,6325.373489999995
880,1966.3782277976202
883,1648.6901283333357
886,1697.4123206940837
923,2096.334044047621
924,1922.339524999998
932,1938.9388163296705
945,7045.857248666666
947,6184.858140000006
948,2370.6160029285716
955,5805.669845333333
963,4630.602522761906
979,2386.2737543333305
989,2083.3657619999994
994,3850.5823525714286
995,2178.815089999999
998,3183.476759999996
1000,4007.4757216666644
1018,2015.161043833332
1019,3209.9960383333323
1028,3028.9650283888873
1034,1909.2611717460334
1038,2083.737855000002
1040,1957.3415613333332
1042,1669.9964580303038
1057,6623.322660666659
1058,2620.8916274999997
1063,1864.3462488718353
1066,3368.9273940476232
1071,4353.639275666664
1073,4387.853618333328
1074,2837.1983435000006
1077,4035.754111666668
1080,9672.896391428581
1088,1493.3585911111104
1096,1996.786095000001
1097,10415.763083888874
1105,6000.311110476188
1115,2150.5496704999996
1116,2701.3987399999996
1122,2789.7057928065256
1130,3654.410936714283
1133,1773.9459353174614
1137,3043.878498000003
1140,2721.7228422857156
1143,7514.402534999996
1149,6276.492988333333
1150,1626.391190321788
1153,1562.5542829999983
1157,2006.3118384285717
1180,1248.6623558592594
1183,1956.10523355263
1188,2050.630794
1193,1985.0068535930718
1200,1470.153025130554
1209,4649.429605999997
1214,2460.181854523809
1219,2894.5029715238124
1223,6324.5502359999955
1227,1394.609097518621
1228,1830.7393123333334
1229,4328.317594999997
1233,2399.957348166669
1238,3736.0210643333376
1239,2180.7231070634894
1241,3959.9449790476174
1243,2442.4969570000003
1244,1678.1092411111122
1245,3868.7644411428587
1277,4268.086183333336
1279,3748.5822691111075
1292,13190.865109999984
1293,2287.6035819999993
1299,8368.998669999986
1304,3354.151191
1313,4827.102913333335
1328,4211.940429238096
1330,1864.2534637192975
1334,2165.864252333333
1335,1729.0559908571431
1336,5276.564623333324
1341,1536.949627333335
1344,1945.0345766190462
1351,1587.7698805872985
1352,2534.5538069999993
1354,2019.4692110151514
1368,5241.265752999997
1373,1965.2798066666699
1375,1336.7664139333333
1381,3005.064069333333
1384,3852.262274999994
1385,3701.6070513333348
1388,5924.161363333335
1401,5181.795846000001
1402,3276.043771166663
1404,1920.228946560606
1406,3374.1522950000003
1409,1548.3192600952398
1422,2012.9820921666685
1429,3858.1825090476177
1433,6178.438542000002
1438,1638.7158801111132
1444,2143.524605333335
1446,2039.2204181196591
1450,1698.2267429999995
1451,1485.2429394313735
1454,2523.2493755952355
1458,2861.835723571425
1461,3302.2819913333337
1464,5114.116879999998
1465,1737.944066666665
1478,2699.019547333333
1479,2342.7878260000016
1480,4536.566309000001
1484,2469.833448333335
1486,1652.4381759333312
1488,1351.320597766667
1489,3162.726251666669
1491,1890.533258188229
1507,3005.9278580000005
1515,2127.4319071428567
1519,2864.705850857141
1528,2400.870770666669
1529,1422.4550200000006
1530,2809.4298740155705
1532,1523.4789838968247
1541,2154.8260849999997
1542,4414.85536761904
1547,2226.405056474359
1549,1909.1622553636353
1553,2136.947552900431
1554,3768.177086499999
1555,2140.236189404761
1559,2068.904940539682
1565,2017.9584297878787
1568,1810.185093387057
1576,3114.506879999998
1579,1526.2843718165286
1592,1908.6541275757565
1596,3092.6139860000003
1605,1522.1674083333323
1607,2257.4916030476193
1612,2354.7077760000006
1617,4275.307016428568
1619,2506.2423465238107
1620,9001.493093333325
1624,3259.090127000006
1627,1860.1535023160177
1633,2284.4958279999983
1636,2075.704192640214
1639,1861.0568178675217
1640,4399.038661587299
1644,1953.0613439285744
1646,1782.2318730269162
1647,4157.109395859642
1654,1992.999131333331
1655,3111.6534073333387
1664,6283.71968722222
1665,2759.9031279999986
1667,4782.258775999995
1669,1667.371486666667
1678,2349.3653624444446
1682,2446.962713833334
1689,1757.6006286666689
1690,2816.3805250000028
1693,6081.621919999996
1695,1441.210250054052
1705,3414.797792000002
1706,2859.3003433333342
1708,2925.5543617995354
1716,2551.1594489999993
1720,7639.222863333332
1722,2066.1672999999996
1749,5922.497030666667
1750,3029.7508826190433
1751,6183.729749523812
1760,2842.4232338888874
1763,3410.8642879999998
1770,2327.242079551284
1777,2758.9666251764697
1785,5576.8639726666725
1791,1780.3215680454532
1794,5324.572839999998
1800,2159.5761541666666
1816,2465.3935613333338
1817,2012.4713019999983
1821,3484.711240000005
1836,2136.83065357143
1838,2309.7788241428584
1851,2785.735641920634
1852,4014.2290333333326
1854,2557.4337008333364
1856,1462.8883426031753
1865,1377.2445767894742
1872,1516.816448166667
1878,1378.046749314286
1880,1698.4044236666664
1881,1944.8617450331442
1882,2573.2037570256407
1886,1295.541954333334
1892,3362.6954316666656
1894,3438.147926
1898,3209.819107999998
1899,3388.773483333332
1902,1544.713257385967
1903,5315.469867619052
1906,3360.242969999995
1910,3320.5922528571386
1911,2363.987676190476
1914,3294.4686860000015
1929,4084.66141374359
1932,2120.813676944444
1952,1643.9829971666663
1959,1911.7894199999967
1960,2426.441410476189
1976,6235.388730666663
1980,3506.2373666666685
1981,2931.8918623333393
1987,2176.686418333335
1994,2346.6302758044762
2000,2164.3731804761887
2008,3152.172871666665
2011,3503.3696866666655
2012,6212.773264285713
2019,2223.322511333335
2022,3547.581108333337
2024,4830.2082850000015
2028,1771.1578997426893
2030,3633.884466666669
2031,7151.413847000011
2047,1922.2084336666665
2049,1679.139548619046
2050,1780.9680641212142
2051,4888.890505000003
2056,2735.2991340000003
2057,1784.9076842380948
2059,3945.037345000001
2069,3806.418206095239
2085,3560.5340250000017
2089,1685.8159266025652
2090,1977.1082318080835
2101,4465.928969999994
2114,3163.1980290000015
2115,1969.2954366666681
2118,1871.954314736264
2119,2213.5865771666695
2125,2073.9309400303027
2128,6169.251154047619
2129,2944.969033642854
2132,2548.2181573333346
2133,3794.4202530769226
2135,1396.9095063333343
2136,2219.8339381269825
2143,1825.8183418827814
2144,1579.2399940000014
2145,4127.658483999992
2152,4079.7087773333287
2160,4332.338903999996
2166,2290.5419938888917
2169,1934.644807333334
2170,3009.1498033333314
2172,2202.975007619048
2181,3005.569666666665
2183,2294.7580249126995
2185,4171.923009999997
2188,2801.0529920000017
2189,2702.071681666667
2194,4021.9029572857107
2202,2467.8429572380987
2208,3440.401291904759
2227,1682.964908424244
2230,6880.820819999998
2235,2664.5122318333342
2236,1972.0079820000003
2244,6799.773788333336
2248,1692.2134079999998
2252,1864.2947157554756
2254,1867.418291428573
2260,6847.568206666661
2263,2213.264080119047
2274,1621.607190833333
2277,1816.6279764174576
2279,6268.1989283333305
2280,12045.734729999978
2283,4380.421699999999
2284,1349.5523035973551
2288,4593.602840000001
2292,2204.826952666663
2295,6683.614904999996
2296,2220.695554666666
2299,2949.467771666667
2315,7437.146250666668
2318,1965.1777599523793
2329,9342.667736190482
2337,2463.530849612904
2340,1852.7571153364397
2342,2408.6375898253978
2347,4518.9738255263155
2349,4403.383477999998
2354,1999.0127556666616
2361,2936.0065068888907
2370,1808.445663666667
2378,3319.6528467142853
2382,4749.39293733333
2387,1945.9378193333341
2389,2240.45581145238
2394,1851.1544344848476
2396,2442.203397333334
2400,3106.0350093333345
2407,4097.96507304762
2414,1614.5273466666656
2415,2324.2730046666643
2421,2860.310913000002
2427,2191.6748546666668
2428,4224.087980000002
2430,2991.3922433333346
2435,2449.524420987181
2445,5333.753835333327
2446,1996.2603835000007
2447,1831.1138226666676
2449,2302.1829640909073
2451,2291.067911666666
2458,9881.04214366666
2462,8464.14771444445
2463,4028.1643566666667
2467,2750.993695256412
2471,6713.564612000008
2475,3486.5609830476237
2478,3861.288601999996
2483,3498.4779620000045
2485,1849.1663405098052
2487,1601.6991207460308
2494,1369.4518345831918
2497,2483.5886700000015
2499,1574.1905495714261
2503,2252.5507736666664
2513,3682.466329444443
2515,2360.8638228333352
2522,2365.104949333336
2523,2314.408092
2528,3293.4980474999975
2532,6546.739193809529
2536,1577.2379819999983
2538,2348.828144285717
2539,1510.053978000001
2540,3900.120066666668
2545,5533.845928666669
2548,1962.1979323809503
2549,1644.6432909999996
2553,2948.9918840797104
2563,1780.8088032323217
2566,2771.3759819047614
2574,1810.9658185
2575,3647.1694199999993
2584,2682.6019597777786
2588,3855.55433212121
2589,1504.2224004285697
2592,2466.739093499998
2596,2116.8568146969715
2598,1662.5179558333323
2602,1580.080854120196
2603,3490.3850866666603
2607,2729.725692476191
2609,2449.1601786666643
2611,7248.159154222221
2627,1899.6814055555553
2628,2185.305268071429
2630,2400.630410666669
2633,2376.2976687142896
2636,5801.524548666669
2640,1431.6732689047624
2641,1741.030583920634
2657,5285.899906666663
2659,1811.8641963333346
2662,1616.3707736111126
2663,2132.388827309523
2667,3074.8656366666714
2670,1441.12938609524
2682,2694.598604871794
2694,4074.865373333333
2699,6297.728238666661
2700,2901.8077304761914
2703,7290.999086666653
2708,2572.9713541666683
2714,1562.8989103703711
2725,1740.8018510476177
2726,2289.325855333335
2727,1807.3490590476185
2732,2903.8320515873033
2733,6946.300523666656
2736,4699.029799999989
2745,2653.9497275555595
2760,1749.7154095238102
2764,2332.854362666667
2765,6512.848628333339
2766,1207.7454933068786
2775,2530.7756364444413
2783,2722.0028800000005
2784,1901.7932660317447
2786,2588.48696432401
2801,1772.6080593333338
2803,2244.230819285713
2813,5917.85795433333
2815,6229.852034285721
2816,3169.877759142856
2818,2740.8336956666667
2819,4417.009734333328
2822,1956.689871142859
2825,2383.686723761906
2826,2093.483032333332
2830,1939.9547896666654
2834,1965.4408308333313
2835,4957.070894166665
2856,2378.0538609462346
2873,5962.374188333327
2886,5398.1245809999955
2892,4042.6421196349165
2896,1515.8926555238097
2897,1702.95074456349
2899,2412.1902420000056
2901,1582.0638158739325
2909,6041.456368333324
2914,3998.5830399999927
2915,1805.374708121213
2916,3430.994148333332
2919,1606.0712282356012
2926,3683.3624086666655
2927,2390.2680489177496
2933,3080.0855360000005
2934,2934.8119530000013
2941,2332.3800131111125
2942,2186.983881311686
2946,3008.249360000002
2949,3145.2549793333283
2952,2788.515109999996
2957,7931.193328571411
2962,2252.1133166666696
2963,1684.0607526666668
2965,2904.2172300000025
2966,6535.330873999992
2971,3120.49752
2975,1327.4664439235198
2979,1713.6827049047624
2985,8554.22274666667
2995,2875.829211666667
2996,1773.389134619047
3001,4419.170859666669
3007,3386.281170500001
3008,1722.5952504285722
3014,4680.460604666665
3017,9529.879596000002
3021,1935.166751333331
3025,2812.857227333333
3026,1819.8620949999993
3034,2405.1204724242416
3035,2607.1545967380926
3044,3168.3509159999985
3046,3058.7868344761905
3047,4918.59223055556
3057,4385.537999999998
3059,4889.946474999993
3063,5976.191082222226
3065,2407.0244894285725
3067,4500.793499666665
3069,1947.3330429084249
3076,3374.1165149047574
3086,1986.8378502380972
3088,2548.1276406060606
3090,1974.723498589746
3096,2883.709918275334
3100,1634.2490778351635
3102,2393.885022666667
3103,3432.1625947222196
3107,2207.766546904764
3118,2224.6869033333346
3120,4083.0607010000053
3123,3397.2429266666663
3128,1862.4135756666656
3132,2206.372507857143
3140,1879.0031625396855
3152,3029.358644999996
3165,5558.928203333336
3183,2505.8392550000017
3190,1610.859791968253
3197,2692.320394038462
3201,1719.6723543809544
3203,2176.1019988614726
3214,4357.02866133333
3219,3321.107493333332
3220,1699.233992666666
3221,3518.521242575759
3229,1821.3445097142867
3234,1683.8766156666677
3235,4537.382350000002
3240,2150.7795283419932
3241,2010.3825473333322
3249,2689.9590226666683
3254,1576.8614624166678
3264,2912.344117833331
3266,2793.157637000001
3270,1612.1453952936513
3282,1979.0142555952389
3285,1942.6227990476186
3289,2036.8419500952411
3291,1893.3992153333327
3295,3063.002592192308
3299,1533.5218710256395
3302,1907.919197738096
3303,7264.539856666664
3308,4095.77694285714
3309,3509.661085833338
3324,2322.79268223443
3327,6216.701235833332
3330,4835.265277333334
3335,2337.291949761905
3339,3076.2602500000003
3340,2547.077410666663
3343,2916.792822000004
3350,3669.822763333329
3353,2063.6919558333316
3356,7482.703148000002
3361,2772.969320111109
3368,1479.5156088698425
3376,2155.182432404761
3381,2270.9689313333333
3383,2815.2425036666637
3397,4518.41723733333
3403,2476.6880199999964
3405,2340.770344666667
3410,2315.4629230808073
3412,3386.6650966666693
3416,4075.301197666664
3417,1884.448359444445
3423,3479.8157299999975
3427,4602.799826333335
3435,4631.32554733333
3439,1550.5751858333308
3441,2557.506308333335
3450,2443.845940833333
3453,1884.7878987247745
3454,1648.6030426666666
3458,8159.508408666668
3459,2199.806312634921
3467,4196.833052999995
3469,6378.533103333332
3477,1543.4385611309513
3478,7846.002594285719
3482,1860.9299328333325
3484,5533.900246428575
3506,2334.725099333336
3515,9472.945685000004
3522,3894.1684526666595
3523,3306.283324666668
3526,2094.2468871414158
3532,2504.1185438095235
3534,2151.6026114126967
3537,2376.9509900000016
3539,1464.4241078333348
3542,4186.586880000002
3545,2340.9657019047595
3552,1828.9924282539682
3554,1925.9284678333324
3573,2560.398180333333
3576,1713.3972789743561
3577,2841.8762826082243
3580,2056.747701238098
3583,1705.1594895205444
3584,2116.289115777774
3609,1877.0702826666673
3613,4130.87907
3623,2564.891991142855
3624,3714.0189000000005
3638,6431.5404199999975
3642,2717.787477023811
3643,2139.0542638095253
3647,1912.4032278095224
3653,2223.811636666665
3654,4289.2315733333335
3656,2032.9253716666674
3658,1534.8317646969695
3659,4699.634483888886
3663,6116.039185000006
3664,3696.664900333332
3666,1382.4235001515165
3681,1724.0993633333362
3689,4098.805975666667
3694,4243.982022666662
3695,1666.1169591538448
3699,2114.104343666668
3701,1951.0832544345626
3704,3933.6671880000004
3721,1977.5140360748696
3726,3920.243504333332
3727,2758.795853619051
3729,2625.606286412699
3731,3988.379938095234
3738,1989.2531230000002
3740,4686.792646666666
3744,3320.7717047878787
3757,1815.6604049999999
3758,1541.818730499999
3778,2510.532946000001
3781,3990.0980733333336
3790,7985.515088333328
3796,1600.3271454799503
3798,6848.691870000005
3804,1669.1467484999964
3813,1597.8045757483678
3814,1671.8923033333347
3815,3497.394881333327
3818,1972.1442768840552
3823,3081.5855160000024
3826,7842.767451666663
3831,2207.001084666668
3834,3479.4413920476186
3835,2948.2868321666647
3849,2609.774172999998
3850,3751.1918791666635
3855,2298.275789523808
3864,3100.643941410257
3867,3601.1751200000003
3871,1767.9881145714273
3879,2320.46225809524
3880,3753.4361947936445
3882,5211.532401833332
3884,7506.707649428575
3893,3076.911793999996
3895,2197.363000187215
3901,3305.2929828888878
3903,1527.7258899999993
3913,2086.4002930476217
3921,2074.5255253333335
3929,2755.0034547222235
3947,1907.7013101111115
3962,2106.9500166666676
3963,1492.7138496969708
3966,2098.6010250476184
3975,2216.2859423809537
3976,6080.057550000002
3977,2427.046374500002
3978,1911.3914246666686
3979,1458.640047764705
3983,2660.598737833336
3985,1386.2831202878788
3989,7310.813303333343
3992,2919.829016825397
3995,1927.2477566666632
4008,2953.0745363333317
4013,2524.1157466666714
4029,2489.4054858333343
4035,3716.0158226190456
4040,2211.402614095239
4048,1465.2042404761905
4060,2958.531278333333
4066,1737.1605433333343
4075,1695.7608769696972
4079,2829.984895523809
4083,1724.3478219393949
4091,3165.5435500000026
4092,5654.842913333337
4093,2860.729316071427
4098,3365.0829493333326
4108,1917.0099709999981
4109,1517.1323871275667
4110,4784.6165280000005
4116,2640.0783352142844
4129,1679.6983222500012
4130,4682.983175999998
4140,2733.9609819999982
4146,1914.3602124761896
4150,5101.367750000004
4151,6606.908673333327
4153,2113.347394653677
4169,6422.253539999996
4170,2637.183322301586
4179,2070.4972178412686
4183,4882.56491
4188,3169.3245961904763
4190,2425.416284777779
4193,2791.2256933333333
4201,8004.401261333329
4205,2341.9597156666673
4210,2809.612365000003
4226,2668.558475000001
4229,2140.4534403333314
4241,3159.7356674761913
4242,1583.6481831111116
4257,4792.75146633334
4258,1518.4171192083024
4260,2987.9940874999957
4263,4570.269630746033
4267,1500.146633549784
4273,2607.805894999999
4274,3231.906625809529
4277,1868.992370946278
4281,2726.1952569206364
4283,5252.253215666664
4293,3139.211541666667
4294,2094.3029239999973
4305,3313.851203333331
4307,2915.477135238095
4318,3729.0626326666656
4325,3143.7696297222233
4327,5502.355419999997
4332,3112.9740006493475
4335,5093.258481333338
4336,3035.2039593333316
4337,1331.7886902191133
4339,5595.189414444444
4343,1759.5996527619031
4346,1793.5151050952402
4348,2180.195494500002
4350,3908.1115816666716
4358,2956.069248272728
4359,3195.420014999996
4363,2831.0050418333353
4366,5180.749277384613
4374,1709.3047529523797
4375,2133.555542523809
4377,1996.705144999999
4393,3494.1557482619014
4395,3027.1680146666686
4400,1590.766707499997
4402,7088.4734529999905
4404,9795.220331666671
4415,2767.438111821947
4418,3610.8461838730145
4422,2393.137016285715
4430,1712.6851797619047
4432,2048.054829559825
4433,1720.649261555557
4435,4997.539076666671
4438,2553.475374444445
4444,2243.2012579999973
4447,2948.4857366666674
4451,6956.890490999996
4452,2303.2672933333342
4457,2368.7814450505034
4459,3495.6372666666643
4469,1603.7773939523831
4471,7957.461613999996
4486,1688.609895979951
4488,2790.305168333336
4510,2074.0054833333343
4515,1830.0621117619048
4527,4951.280175000001
4530,1758.4307208333344
4534,1551.8039782222213
4535,4324.935597333339
4536,1944.7537986666682
4548,3659.648656076921
4549,2191.8874306969706
4551,7286.55537
4556,3308.33745433333
4559,1624.7470028259015
4564,2153.552694500002
4570,5140.299029999998
4575,8359.74640566667
4584,3482.8425199999997
4585,3779.134930999998
4591,2116.346922833333
4592,2812.68365418182
4593,2324.8995660000014
4594,1828.290941111111
4598,1876.3387566666647
4607,2651.2102064415576
4608,1465.5193650922422
4620,2892.957283809523
4621,4043.8804149999987
4625,3550.5332066666683
4635,3394.111120666666
4638,5382.119336333328
4652,2486.682789111111
4657,3364.243651666666
4658,2494.271851333332
4666,5453.858293333342
4672,1851.4426537539687
4676,3261.434631777774
4680,1977.3977732647063
4681,5746.232989333339
4683,5460.863587333331
4684,2063.95388952381
4689,2979.2673766666694
4690,2818.2168508333352
4692,2134.4923430000013
4697,2076.649710000001
4700,2344.7683466060603
4705,11800.087487936516
4721,2734.21313657143
4726,2437.3215621456584
4729,1447.607832637361
4731,3639.7431462857166
4736,2554.7638866666694
4739,2973.167315999999
4740,2305.2850966666674
4753,1952.8519215555546
4754,3516.681576111109
4755,3481.584301333329
4756,2033.3025557948752
4759,2027.6375506263753
4764,1850.7585884444427
4771,4085.1188249999977
4772,2214.2351948484848
4776,1348.7550761672512
4780,3078.951482111111
4784,2024.349163000001
4786,2021.133173984851
4787,4242.500000000003
4789,1913.7039466129004
4794,2127.2610486666667
4800,3862.7590006666674
4807,2910.6109016666705
4813,7100.490890000002
4818,2814.97620166667
4823,9844.077753000012
4824,2470.379451666664
4829,3011.067655000003
4830,1626.0726016349206
4835,3564.181694666665
4844,1976.1843953333332
4845,3381.548907222223
4846,3023.8101616666645
4847,1572.8328003333331
4854,3016.736762666666
4857,3482.332861333332
4861,1373.9060838056287
4863,1577.204562363637
4866,3845.3154683333337
4869,4915.467353333327
4871,1825.5598188333342
4872,2458.512729583339
4875,2912.6435018333323
4877,7559.001817000006
4878,1486.9667158575755
4885,4159.3674399999945
4886,2139.6724500000014
4888,3667.380486873015
4890,1793.6785523589747
4896,1665.6624390000018
4899,2458.74680474459
4913,1459.8578281218734
4916,2232.6602066666655
4920,3610.833051190472
4925,3821.7069090000005
4934,3085.4477806666664
4941,3508.338378571426
4946,2072.410776888889
4954,2677.130870666667
4956,1750.7439942857143
4958,4595.586480000001
4965,1807.5239465659338
4966,1694.0035785202017
4970,2665.3513423333343
4977,3043.009384357144
4980,2753.105301428571
4984,2365.556014833335
4995,1750.67824985165
4997,3255.004161666667
4999,2450.1698631428594
5005,3265.305153333338
5011,2411.0879979999972
5015,2425.224901095236
5016,2647.370370659678
5019,2608.623656666667
5024,2790.306404
5030,2616.588392809524
5031,2416.8708116666658
5034,2847.4927743333355
5047,7388.353180000007
5048,2056.7846002539677
5052,2124.1295101984115
5061,2391.1576806565677
5062,4978.97804733333
5067,3422.1591695238144
5068,4455.885880999995
5077,2188.4945979999998
5079,2892.406153333334
5090,3747.1324070000005
5094,2875.8109083333334
5103,2527.602814999996
5104,1402.439158619047
5106,2260.5059642142833
5107,2151.398331000001
5110,1753.3024775000008
5114,2310.537491194446
5116,4680.452293333332
5121,7879.425847999994
5122,2698.5413281111096
5124,1598.5869288214274
5132,3737.7643533333335
5133,2187.5602055555564
5138,2724.358512666667
5143,2844.1189458939425
5153,2280.7603633333324
5154,2437.791866666667
5155,1577.0186355454532
5160,2204.4424700000036
5169,3799.277024999998
5172,3791.117856666668
5173,2853.5387874999988
5179,1253.8919404494945
5182,3227.0031391904754
5187,1600.7047944999995
5192,3019.5302966666677
5211,1834.2605351666675
5213,4364.119386666663
5219,1540.0170634603214
5225,2502.9756046666666
5226,1724.8097044999984
5227,4992.483834999999
5228,2580.0280744285737
5239,4421.574123333331
5241,1929.5784272857138
5244,2584.184417666668
5248,3721.9131250000073
5260,1606.84327561147
5266,1539.6922152777745
5273,2440.8836323333335
5280,7324.259089285716
5298,4345.230620000001
5300,1743.545010952384
5306,3214.6241533333327
5307,2195.2423409523835
5311,5093.909064999994
5316,1742.0479935656574
5323,1487.9339607142883
5332,2190.9692985000006
5336,2255.108653158731
5338,1839.858315999999
5342,2720.0411159047635
5347,2123.1082519999986
5355,4411.458751642858
5357,2381.4901006666696
5362,1758.8316970714284
5363,1854.985576000001
5364,1604.1178090158703
5366,4129.775292666676
5374,5307.697387333334
5375,1332.2051495555534
5379,3496.534638
5380,2201.820467642858
5383,1679.3645973333328
5385,1844.7026403636373
5390,2472.8859933333365
5393,5363.6514542857085
5398,2325.004562555556
5411,2745.496309444449
5414,1336.6916800392
5429,1855.9784102857125
5432,8570.353239000013
5436,1514.3286128571417
5437,4007.375836666669
5439,2004.63119766214
5440,3620.5237399999937
5449,1891.263385649352
5458,1815.1977225238093
5460,1655.4851614603178
5462,3659.480880454537
5463,2541.3722646666697
5465,2676.456558071428
5467,3178.1312936666664
5475,4377.533092666665
5483,2053.595574166663
5485,2211.1036561255432
5489,3082.308753859646
5493,2959.194074999999
5497,1528.3213373333326
5501,1903.3676971428574
5506,1831.5253007575752
5507,1852.3992937463768
5510,2766.491664452385
5524,5794.85386759523
5531,2059.7123396666684
5542,3766.3340480000033
5543,3848.3175399999996
5544,4496.001544428566
5552,2259.514171666664
5560,2616.0566420000027
5563,4398.71070135959
5573,3023.5519133333337
5579,1936.6952738528148
5584,3855.930836666673
5585,7022.960453714281
5594,2095.475907555554
5595,2050.7511794372317
5597,1998.7469798580619
5598,1869.409334962111
5604,2411.026767380952
5606,2603.8789223333306
5610,1564.0721863174588
5615,4677.32170766667
5631,2007.8517126666693
5637,1783.641113363636
5646,1846.077114816018
5656,3513.614119547617
5658,8271.63087533333
5666,1977.803832
5668,3118.0857252142846
5673,1760.825034411256
5680,1644.4843756002506
5691,2562.580867333332
5692,8746.018402000005
5693,2445.0109878571398
5697,3068.514924666666
5698,2240.6571666666655
5700,2102.3380373892783
5704,2174.2141010000014
5705,2961.9242049999993
5707,1875.118248725278
5710,1418.5335633333336
5716,1436.1725519523823
5720,2108.5677223333328
5722,3006.46341271795
5727,2348.9250906666675
5733,1819.2182107272706
5737,3087.5474625238085
5742,4570.789793333335
5747,3601.0425162121182
5760,3173.7203693419947
5774,2759.64250116667
5788,5951.632899999998
5796,2293.803723968254
5797,1778.0047827777798
5800,3485.2415983333335
5812,2444.6336916666664
5814,1860.3844686666678
5818,1674.531433
5819,3922.4302792857143
5823,5120.586083333328
5826,3471.928245000004
5830,2608.872093833334
